,id,username,created_at,date,tweet,language,hashtags,cashtags,link,urls,photos,video,thumbnail,nlikes,nreplies,nretweets
181,1507847613705592833,evomagazine,1648333860000.0,2022-03-27 06:31:00,"The 523bhp Grecale Trofeo is Maserati's answer to the Porsche Macan GTS, capable of a 3.8sec 0-62mph time and 177mph top speed -  https://t.co/mec7Uai3mX  https://t.co/MLJHnKnYus",en,[],[],https://twitter.com/evomagazine/status/1507847613705592833,['https://evo.co.uk/maserati/grecale-trofeo/204214/maserati-grecale-trofeo-revealed-with-523bhp-v6-modena-takes-aim-at'],['https://pbs.twimg.com/media/FOs6180XsAY44ki.jpg'],1,https://pbs.twimg.com/media/FOs6180XsAY44ki.jpg,49,0,5
183,1507802063979225091,goodwoodrevival,1648323000000.0,2022-03-27 03:30:00,The battle of the beauties... Maserati or Ferrari? #GoodwoodRevival #reviveandthrive   https://t.co/mkZMxhH1L3,en,"['goodwoodrevival', 'reviveandthrive']",[],https://twitter.com/goodwoodrevival/status/1507802063979225091,['https://www.goodwood.com/grr/event-coverage/goodwood-revival/2019/9/video-stunning-ferrari-500-trc-v-maserati-250s-battle-at-goodwood-revival/'],[],0,,7,0,1
184,1507797285232689152,leadlagreport,1648321860000.0,2022-03-27 03:11:00,Add another one to the list…  Maserati has unveiled their new Grecale all-electric SUV. The company intends to be fully electric before the decade is out. #EV $STLA  https://t.co/RFF9406Msy,en,['ev'],['stla'],https://twitter.com/leadlagreport/status/1507797285232689152,[],['https://pbs.twimg.com/media/FOzFo91WUAwSSAB.jpg'],1,https://pbs.twimg.com/media/FOzFo91WUAwSSAB.jpg,20,7,2
186,1507772213054750724,Maserati_HQ,1648315883000.0,2022-03-27 01:31:23,"Did you hear that roar?  It’s the 530 hp Nettuno engine. But there’s more….  Rewatch the full Global Premiere and discover the all-new #MaseratiGrecale, powerful yet efficient powertrains  https://t.co/a9eXRsp1W3 #EverydayExceptional  https://t.co/xYbEaykos6",en,"['maseratigrecale', 'everydayexceptional']",[],https://twitter.com/Maserati_HQ/status/1507772213054750724,['https://www.youtube.com/watch?v=4Fy47zcYcuA'],[],1,https://pbs.twimg.com/media/FOyuyS3VIAEF2fj.jpg,170,6,23
187,1507764443635232772,CARandDRIVER,1648314030000.0,2022-03-27 01:00:30,2024 @Maserati_HQ GranTurismo Folgore: What we know so far:  https://t.co/H5RuR02hXQ  https://t.co/O6TbO21kMd,en,[],[],https://twitter.com/CARandDRIVER/status/1507764443635232772,['http://crdrv.co/uEvZewG'],['https://pbs.twimg.com/media/FOynw-XWUAc4kOk.jpg'],1,https://pbs.twimg.com/media/FOynw-XWUAc4kOk.jpg,53,1,8
188,1507764323258675215,ForbesLife,1648314002000.0,2022-03-27 01:00:02,"Maserati has revealed details of its second SUV, the compact Grecale, with the design taking cues from the pinnacle MC20 supercar:  https://t.co/grVZYTjHmM  https://t.co/kn6g4Sd79A",en,[],[],https://twitter.com/ForbesLife/status/1507764323258675215,['http://on.forbes.com/6018KqNss'],['https://pbs.twimg.com/media/FOynqMkXIAAkIgF.jpg'],1,https://pbs.twimg.com/media/FOynqMkXIAAkIgF.jpg,4,0,1
189,1507749292790128640,CARandDRIVER,1648310418000.0,2022-03-27 00:00:18,The 621-hp 2022 @Maserati_HQ MC20 hits 60 mph in 3.2 seconds:  https://t.co/Giolr5O7bH  https://t.co/Q6Iz0v2khL,en,[],[],https://twitter.com/CARandDRIVER/status/1507749292790128640,['http://crdrv.co/kZ9zp5u'],['https://pbs.twimg.com/media/FOyZ_cAXsAwtOEE.jpg'],1,https://pbs.twimg.com/media/FOyZ_cAXsAwtOEE.jpg,91,4,9
192,1507711467335806978,goodwoodrevival,1648301400000.0,2022-03-26 21:30:00,Watch this Ferrari 246 Dino and a Maserati 250F go wheel to wheel! #GoodwoodRevival #reviveandthrive   https://t.co/wbzsjZGGKT,en,"['goodwoodrevival', 'reviveandthrive']",[],https://twitter.com/goodwoodrevival/status/1507711467335806978,['https://www.goodwood.com/grr/event-coverage/goodwood-revival/2020/5/video-incredible-flat-out-ferrari-vs-maserati-50s-f1-battle/'],[],0,,6,0,0
193,1507707699395502081,MaseratiGB,1648300502000.0,2022-03-26 21:15:02,"Maserati at Situ Live. Innovation, style &amp; performance all under one roof.  #SituLive #MaseratiLevanteHybrid  https://t.co/RPVc8WdTb0",en,"['situlive', 'maseratilevantehybrid']",[],https://twitter.com/MaseratiGB/status/1507707699395502081,[],['https://pbs.twimg.com/media/FOx0KQYXsAYNhhr.jpg'],1,https://pbs.twimg.com/media/FOx0KQYXsAYNhhr.jpg,18,0,0
194,1507703665154400258,therealautoblog,1648299540000.0,2022-03-26 20:59:00,2023 Maserati Grecale revealed with 523-hp twin-turbo V6:  https://t.co/bIhXW0t8x5  https://t.co/jFbcbUtdzw,en,[],[],https://twitter.com/therealautoblog/status/1507703665154400258,['https://bit.ly/3wsHcAb'],"['https://pbs.twimg.com/media/FOefGjIXoAkDVI6.jpg', 'https://pbs.twimg.com/media/FOefGj1WUAE1RXn.jpg', 'https://pbs.twimg.com/media/FOefGknXwA4fFST.jpg', 'https://pbs.twimg.com/media/FOefGlqXoAAbCnl.jpg']",1,https://pbs.twimg.com/media/FOefGjIXoAkDVI6.jpg,100,0,10
