,id,username,geo,created_at,date,tweet,language,hashtags,cashtags,link,urls,photos,video,nlikes,nreplies,nretweets
1787,1.50E+18,PistonHeads, ,1.64701E+12,2022-03-11T23:30:03Z,"As with previous Weismann models, Project Thunderball will likely use BMW's 4.4-litre twin-turbo S63 V8 from the F90 M5   https://t.co/Ru5reNXpSA",en,[],[],https://twitter.com/PistonHeads/status/1502305860437037063,['https://www.pistonheads.com/news/ph-germancars/wiesmann-previews-project-thunderball/45419'],[],0,5,1,1
1788,1.50E+18,CARandDRIVER, ,1.64701E+12,2022-03-11T23:13:08Z,.@BMW brings @AlpinaGB performance brand into the fold:  https://t.co/z4OYIQc4gR  https://t.co/OcwFsSLAHP,en,[],[],https://twitter.com/CARandDRIVER/status/1502301603725983745,['http://crdrv.co/to98JHB'],['https://pbs.twimg.com/media/FNk_VyfXsAQ8UJg.jpg'],1,68,1,7
1789,1.50E+18,RoboMarkets, ,1.64701E+12,2022-03-11T23:01:07Z,"🏆 RoboMarkets is a Premium Partner of @BMWMotorsport ⠀ Our paths with BMW M Motorsport are heading in the same direction: self-improvement and innovations. ⠀ 👉 Subscribe to @RoboMarkets, and follow a new season of legendary #Racing competitions together with us! #DTM  https://t.co/Z3f66lHRta",en,"['racing', 'dtm']",[],https://twitter.com/RoboMarkets/status/1502298581105094658,[],['https://pbs.twimg.com/media/FNk8mKTX0AMJvWI.jpg'],1,37,2,5
1790,1.50E+18,BMW, ,1.64701E+12,2022-03-11T22:54:49Z,"Dress Code: Smart Casual. IG: dschmdt  The #BMW M3 Competition Sedan. #THEM3 #BMWRepost __ BMW M3 Competition Sedan: Fuel consumption/100km, CO2 emission/km comb.: 9.8 l, 224–223 g. According to WLTP,  https://t.co/twXzMrWMl3.  https://t.co/nXMJVXlwwA",en,"['bmw', 'them3', 'bmwrepost']",[],https://twitter.com/BMW/status/1502296992998903808,['http://b.mw/Further_Info'],[],1,512,18,59
1791,1.50E+18,carandbike, ,1.64701E+12,2022-03-11T21:56:10Z,.@BMW acquires the German tuning company #ALPINA after being in partnership with the outfit for over 50 years.  Know more about it here:  https://t.co/A1esE7VPsb @BMWGroup  https://t.co/ijIWjkG9aA,en,['alpina'],[],https://twitter.com/carandbike/status/1502282233024946177,['https://www.carandbike.com/news/bmw-acquires-german-tuning-company-alpina-2817237'],['https://pbs.twimg.com/media/FNkjPdUVkAEHtqe.jpg'],1,20,2,4
1792,1.50E+18,BGRIndia, ,1.64701E+12,2022-03-11T21:45:00Z,"#BMW, #Qualcomm and #Arriver are developing a new self-driving technology    https://t.co/olsuQiAtj1",en,"['bmw', 'qualcomm', 'arriver']",[],https://twitter.com/BGRIndia/status/1502279424573681669,['https://www.bgr.in/news/bmw-qualcomm-partners-with-arriver-to-develop-self-driving-technology-1245466/'],[],0,1,0,0
1793,1.50E+18,Automotive_News, ,1.64701E+12,2022-03-11T21:38:05Z,BMW acquires Alpina performance brand  https://t.co/gjS4O9AQ12  https://t.co/mrZbWJD0BX,en,[],[],https://twitter.com/Automotive_News/status/1502277684688080899,['http://dlvr.it/SLVvVV'],['https://pbs.twimg.com/media/FNkpl-eUYAEGQXf.jpg'],1,5,0,1
1794,1.50E+18,News24, ,1.64701E+12,2022-03-11T21:28:33Z, https://t.co/By0KBr5HQV | BMW driver arrested in Gauteng after clocking 240km/h on N4 highway  https://t.co/8YfbBR9GCg,en,[],[],https://twitter.com/News24/status/1502275286846607364,"['http://News24.com', 'https://www.news24.com/news24/SouthAfrica/News/bmw-driver-arrested-in-gauteng-after-clocking-240kmh-on-n4-highway-20220311']",[],0,12,5,4
1795,1.50E+18,e4mevents, ,1.64701E+12,2022-03-11T21:26:08Z,"""Being an enabler is a nice and good way to be accepted within the gaming community. Try to have the gaming scene to grow because it has a long way to go!"" -Pia Schörner, Head of Gaming &amp; Sponsoring, BMW Group, Germany @p_schoerner / #PiaSchörner @BMWEsports #e4mgameon",en,"['piaschörner', 'e4mgameon']",[],https://twitter.com/e4mevents/status/1502274678593064960,[],[],0,0,0,0
1796,1.50E+18,e4mevents, ,1.64701E+12,2022-03-11T21:24:55Z,"""Never put a product in the game where the product feels unnatural. That's one of the things I learnt in the last 2 years.""-Pia Schörner,Head of Gaming &amp; Sponsoring, BMW Group, Germany @p_schoerner / #PiaSchörner @BMWEsports #e4mgameon",en,"['piaschörner', 'e4mgameon']",[],https://twitter.com/e4mevents/status/1502274370739515396,[],[],0,0,0,0
1797,1.50E+18,AkikoFujita, ,1.647E+12,2022-03-11T21:23:14Z,Ukrainians play an increasingly important role in the global tech supply chain - with its programmers supporting major companies from JPM to BMW. Now companies are looking to hire those displaced workers. My convo w/ the CEO and Founder of @N_iX   https://t.co/F8Z0TKNcpJ,en,[],[],https://twitter.com/AkikoFujita/status/1502273945390649348,[],[],1,7,1,0
1798,1.50E+18,e4mevents, ,1.647E+12,2022-03-11T21:23:13Z,"""I'm really happy that our brand went that way, to get started with the young target group to show them that we are ready to do fancy and new stuff."" -Pia Schörner, Head of Gaming &amp; Sponsoring, BMW Group, Germany @p_schoerner / #PiaSchörner @BMWEsports #e4mgameon",en,"['piaschörner', 'e4mgameon']",[],https://twitter.com/e4mevents/status/1502273940945010695,[],[],0,0,0,0
1799,1.50E+18,e4mevents, ,1.647E+12,2022-03-11T21:21:40Z,"""When you're stepping into Esports with a brand like BMW, you really need to be brave to be able to do something that's of interest to the community as well.""-Pia Schörner,Head of Gaming &amp; Sponsoring, BMW Group, Germany @p_schoerner / #PiaSchörner @BMWEsports #e4mgameon",en,"['piaschörner', 'e4mgameon']",[],https://twitter.com/e4mevents/status/1502273552095002627,[],[],0,0,0,0
1800,1.50E+18,trent_dan, ,1.647E+12,2022-03-11T21:21:38Z,Over dinner last night it turned out previous hits from the bloke who designed this include the second-gen BMW X5 and the X6.   Which was a socially awkward moment.  As Citroën pitches to a 'post SUV world' are we ready to consider this atonement?  https://t.co/jTSYs7gpOi,en,[],[],https://twitter.com/trent_dan/status/1502273545833000966,[],['https://pbs.twimg.com/media/FNklvhoXMAUpFBu.jpg'],1,10,3,0
1801,1.50E+18,e4mevents, ,1.647E+12,2022-03-11T21:19:31Z,"""We had a great impact with our strategies, great people, great key opinion leaders and important people for us to make it a great success."" -Pia Schörner,Head of Gaming &amp; Sponsoring, BMW Group, Germany @p_schoerner / #PiaSchörner @BMWEsports #e4mgameon",en,"['piaschörner', 'e4mgameon']",[],https://twitter.com/e4mevents/status/1502273012397395972,[],[],0,0,0,0
1802,1.50E+18,e4mevents, ,1.647E+12,2022-03-11T21:17:53Z,"""So what we did was sign five of the best League of Legends teams in the world, &amp; went with a global approach to the setup. It was a strategic game so it was a good fit."" Pia Schörner,Head of Gaming &amp; Sponsoring, BMW Group, Germany @p_schoerner/#PiaSchörner @BMWEsports #e4mgameon",en,"['piaschörner', 'e4mgameon']",[],https://twitter.com/e4mevents/status/1502272601854734336,[],[],0,0,0,0
1803,1.50E+18,e4mevents, ,1.647E+12,2022-03-11T21:15:41Z,"""In the esports community, the main thing from my side is not usual advertising. It's about not bringing in your product where it doesn't fit - it should feel natural."" -Pia Schörner,Head of Gaming &amp; Sponsoring, BMW Group, Germany @p_schoerner/#PiaSchörner @BMWEsports #e4mgameon",en,"['piaschörner', 'e4mgameon']",[],https://twitter.com/e4mevents/status/1502272048189833218,[],[],0,0,0,0
1804,1.50E+18,e4mevents, ,1.647E+12,2022-03-11T21:13:57Z,"""BMW started collaborating with Esports because between our brand strategy and the Esports market is progressive, it is about sports and building things together."" -Pia Schörner,Head of Gaming &amp; Sponsoring, BMW Group, Germany @p_schoerner / #PiaSchörner @BMWEsports #e4mgameon",en,"['piaschörner', 'e4mgameon']",[],https://twitter.com/e4mevents/status/1502271610908479496,[],[],0,1,0,1
1805,1.50E+18,JavichuDR, ,1.647E+12,2022-03-11T21:13:16Z,"Ikea furniture is not growing inside the stores. … Many officials don’t understand how the modern economy run. If you have a BMW factory but BMW will not ship you components, what is the point?  https://t.co/MXtd0a2EXF",en,[],[],https://twitter.com/JavichuDR/status/1502271440137211907,['https://www.washingtonpost.com/business/2022/03/10/russia-nationalize-foreign-business-ukraine/'],[],0,0,0,0
1806,1.50E+18,GoodwoodRRC, ,1.647E+12,2022-03-11T21:00:02Z,"BMW has acquired Alpina, after nearly six decades of working closely with the German tuning brand   https://t.co/bIIHX6JoLb",en,[],[],https://twitter.com/GoodwoodRRC/status/1502268107372449796,['https://www.goodwood.com/grr/road/news/2022/3/bmw-buys-alpina/'],[],0,9,0,2
1807,1.50E+18,TheSunFootball, ,1.647E+12,2022-03-11T20:46:44Z,Alex McCarthy slapped with 6 points and forced to pay £1k for BMW driving offence  https://t.co/G1pPShNubI,en,[],[],https://twitter.com/TheSunFootball/status/1502264763035885574,['https://www.thesun.co.uk/sport/17915271/premier-league-star-alex-mccarthy-slapped-fine-bmw-driving/?utm_medium=Social&utm_campaign=sunfootballtwitter&utm_source=Twitter#Echobox=1647002089'],[],0,6,0,0
1808,1.50E+18,HKJC_Racing, ,1.647E+12,2022-03-11T20:30:00Z,"California Spangle, Romantic Warrior head @BMW Hong Kong Derby selected runners. #4YOSeries #HKracing   Read here 👉  https://t.co/FKK2sEUaH3  https://t.co/ij0yO4edeA",en,"['4yoseries', 'hkracing']",[],https://twitter.com/HKJC_Racing/status/1502260551384137731,['https://racingnews.hkjc.com/english/2022/03/10/california-spangle-romantic-warrior-head-bmw-hong-kong-derby-selected-runners/'],"['https://pbs.twimg.com/media/FNjaKcsagAIO0Kp.jpg', 'https://pbs.twimg.com/media/FNjaOLHaQAAZ59f.jpg']",1,15,0,4
1809,1.50E+18,FOX5Atlanta, ,1.647E+12,2022-03-11T20:10:26Z,"BMW is recalling more than 917,000 older cars and SUVs in the U.S., many for a third time, due to a possible electrical short that presents a fire risk.   https://t.co/Ne4aVEn7cG",en,[],[],https://twitter.com/FOX5Atlanta/status/1502255625492905987,['https://www.fox5atlanta.com/news/bmw-recalls-917k-vehicles-most-for-3rd-time-over-engine-fire-risk?taid=622b3c1abdf7bb00013a0385&utm_campaign=trueanthem&utm_medium=trueanthem&utm_source=twitter'],[],0,2,0,2
1810,1.50E+18,StandardBankZA, ,1.647E+12,2022-03-11T20:07:56Z,"@bmw_willmers What is that next step, BMW Willmers? 😊 #10PM # ItCanBe",en,['10pm'],[],https://twitter.com/StandardBankZA/status/1502254998897545219,[],[],0,0,2,0
1811,1.50E+18,NitroNationGame, ,1.647E+12,2022-03-11T20:04:19Z,"The #BMW birthday celebration is still on! 😜 Hurry up to participate in the car series and win gold, cash, wildcards &amp; coupons! Just perfect for the weekend! ☀️🚙  https://t.co/nuE6GRa9Qc",en,['bmw'],[],https://twitter.com/NitroNationGame/status/1502254088809033730,[],['https://pbs.twimg.com/media/FNkUH3OXIAEqZ5d.jpg'],1,3,0,0
1812,1.50E+18,CARmagazine, ,1.647E+12,2022-03-11T19:53:55Z,New 2024 Mini Paceman scooped – find out why BMW's targeting the Ford Puma et al with its next ALL-ELECTRIC baby crossover  ⚡️ 👀   https://t.co/RsrcCgBNbv  https://t.co/sWvDfCODtf,en,[],[],https://twitter.com/CARmagazine/status/1502251470586003460,['https://www.carmagazine.co.uk/spy-shots/mini/paceman-electric/'],['https://pbs.twimg.com/media/FNkRjXKXIAcTdfZ.jpg'],1,12,0,2
1813,1.50E+18,autocar, ,1.647E+12,2022-03-11T19:20:24Z,"“When BMW South Africa introduced an agency model, it was the retailers that gave the best customer experience that customers went to. An improved retail experience for the customer can only be a good thing” #AutocarBusinessLive",en,['autocarbusinesslive'],[],https://twitter.com/autocar/status/1502243033147977730,[],[],0,2,1,0
1814,1.50E+18,TheSpec, ,1.647E+12,2022-03-11T19:19:02Z,". @HamiltonPolice believe the city’s first homicide victim of the year was likely shot inside a black BMW not long before the 39-year-old was dumped from that car on Tisdale Street South, @NicoleatTheSpec reports #HamOnt   https://t.co/RCA8PwljTU",en,['hamont'],[],https://twitter.com/TheSpec/status/1502242692822093826,['https://www.thespec.com/news/crime/2022/03/11/hamilton-homicide-shane-grenier-bmw-tisdale-street-south.html'],[],0,0,0,1
1815,1.50E+18,AutoNewsEurope, ,1.647E+12,2022-03-11T19:08:03Z,BMW acquires Alpina performance brand  https://t.co/ulvsyObAPB  https://t.co/sbCnla8Of7,en,[],[],https://twitter.com/AutoNewsEurope/status/1502239928020725761,['http://dlvr.it/SLVRtl'],['https://pbs.twimg.com/media/FNkHQObVUAIpwN_.jpg'],1,0,0,0
1816,1.50E+18,autocar, ,1.647E+12,2022-03-11T19:00:07Z,BMW Group posts strongest profits in 106-year history  https://t.co/EQCdeYikc1  https://t.co/Y9J78Cu8Cy,en,[],[],https://twitter.com/autocar/status/1502237929736785925,['https://bddy.me/3pY5JsT'],['https://pbs.twimg.com/media/FNkFbw7XsAIM1XB.jpg'],1,7,0,1
1817,1.50E+18,CameronGayle, ,1.647E+12,2022-03-11T18:56:51Z,🔥BMW 118i M-SPORT £348 PCM🔥   ▪️Storm Bay Grey▪️Dakota Leather▪️M-Aerodynamics Pack▪️Heated Sports Seats▪️Navigation Pro▪️Connected Pack Pro▪️BMW Live Operating Area Plus▪️Park Distance Control▪️Light Package▪️BMW 819 M Sport Alloys▪️Free UK Delivery▪️Part Exchange Welcome  https://t.co/JSd26XymeK,en,[],[],https://twitter.com/CameronGayle/status/1502237108723159040,[],"['https://pbs.twimg.com/media/FNkErL3X0AMlI04.jpg', 'https://pbs.twimg.com/media/FNkErXZXEAA7Kkl.jpg', 'https://pbs.twimg.com/media/FNkErWWWYAIQJa5.jpg', 'https://pbs.twimg.com/media/FNkErg2XIAA2AJx.jpg']",1,0,1,1
1818,1.50E+18,gt4series, ,1.64699E+12,2022-03-11T18:36:21Z,"🧑‍🏫KNOW YOUR GT4 BRANDS A-Z👩‍🏫  Z stands for, erm, not a lot.  Zenvo and Zenos don't make GT4s, and BMW's Z4 GT4 is no more... so let's go with GT4 cars dressed in camo zebra liveries! 🦓  Reckon we get away with that 😅   Whatever happened to that Abarth 124 GT4 project anyway? 🤔  https://t.co/D2Q2NXBI2i",en,[],[],https://twitter.com/gt4series/status/1502231948177068034,[],"['https://pbs.twimg.com/media/FNj-S__WUAACm0H.jpg', 'https://pbs.twimg.com/media/FNj-S__WUAM8EYx.jpg', 'https://pbs.twimg.com/media/FNj-S__WQAMsezd.jpg', 'https://pbs.twimg.com/media/FNj-S__XIAAIR0P.jpg']",1,19,1,2
1819,1.50E+18,DavidPapp, ,1.64699E+12,2022-03-11T18:31:34Z,BMW iX5 Hydrogen SUV Is Almost Ready for the Spotlight     - Roadshow  https://t.co/Q3uCcBizEP,en,[],[],https://twitter.com/DavidPapp/status/1502230746160779264,['https://ift.tt/BXYzRZD'],[],0,0,0,0
1820,1.50E+18,BBC_TopGear, ,1.64699E+12,2022-03-11T18:30:04Z,BMW M240i xDrive Coupe review: is BMW’s smallest sporty coupe also its best? →  https://t.co/tUV6Hn5r3Z  https://t.co/KgBDDn81wY,en,[],[],https://twitter.com/BBC_TopGear/status/1502230366668869632,['https://www.topgear.com/car-reviews/bmw/2-series-coupe/m240i-xdrive-2dr-step-auto/first-drive'],['https://pbs.twimg.com/media/FNj-jhCXsAAyYSy.jpg'],1,94,6,7
1821,1.50E+18,evomagazine, ,1.64699E+12,2022-03-11T18:24:42Z,"The Alpina name has been acquired by BMW, with the tuning specialist joining its in-house portfolio -  https://t.co/Fo7JXpr4C7  https://t.co/CblrTYj44H",en,[],[],https://twitter.com/evomagazine/status/1502229017985908738,['https://evo.co.uk/alpina/204639/bmw-buys-alpina-as-electrification-looms'],['https://pbs.twimg.com/media/FNj9QceX0AEwLf3.jpg'],1,48,2,4
1822,1.50E+18,StandardBankZA, ,1.64699E+12,2022-03-11T18:13:49Z,"@bmw_willmers We love that you would be taking the big step, Willmers.💙 How long have you been together? #10PM #ItCanBe",en,"['10pm', 'itcanbe']",[],https://twitter.com/StandardBankZA/status/1502226279050801154,[],[],0,0,2,0
1823,1.50E+18,BMW_UK, ,1.64699E+12,2022-03-11T18:10:48Z,"@realterryknott We're sorry to hear the power steering has failed on your BMW 3 Series, Terry - this must be disappointing for you. If you can please DM us with your VIN, we'll be happy to look into this for you.",en,[],[],https://twitter.com/BMW_UK/status/1502225520380964866,[],[],0,0,0,0
1824,1.50E+18,PistonHeads, ,1.64699E+12,2022-03-11T18:00:08Z,You've likely seen the news - BMW has bought family-run Alpina.  Good news or bad?    https://t.co/SFl6kwXcQb,en,[],[],https://twitter.com/PistonHeads/status/1502222835606982658,['https://www.pistonheads.com/news/ph-germancars/bmw-buys-alpina/45417'],[],0,19,12,3
1825,1.50E+18,VisionSpring, ,1.64699E+12,2022-03-11T17:49:45Z,"Last week VisionSpring and BMW Deutsche Motoren  organised vision screenings for 107 drivers at Faridabad, Haryana, offering eyeglasses on-the-spot to all participants who need them.  These screenings are a collaborative effort to make India’s roads safer. #SeetobeSafe  https://t.co/M1Sm5XtcPV",en,['seetobesafe'],[],https://twitter.com/VisionSpring/status/1502220220273885185,[],['https://pbs.twimg.com/media/FNj00zlVUAIVlmT.jpg'],1,2,0,0
1826,1.50E+18,CARmagazine, ,1.64699E+12,2022-03-11T17:45:49Z,"Want the inside line on why BMW has bought Alpina? Then don't miss our European editor Georg Kacher's insightful feature from last year, profiling the Buchloe tuner's capabilities and strategy 🚀   https://t.co/EwEW0jyFna  https://t.co/vp3IMpR15a",en,[],[],https://twitter.com/CARmagazine/status/1502219230414057475,['https://www.carmagazine.co.uk/features/car-culture/inside-alpina/'],"['https://pbs.twimg.com/media/FNj0FwAX0AA5QLj.jpg', 'https://pbs.twimg.com/media/FNj0Ha-XoAQy-HC.jpg', 'https://pbs.twimg.com/media/FNj0J85X0AEF5VP.jpg', 'https://pbs.twimg.com/media/FNj0MR0WUAE8KFt.jpg']",1,20,0,5
1827,1.50E+18,ETAuto, ,1.64699E+12,2022-03-11T17:41:52Z,"BMW Group, Qualcomm and Arriver join to develop self-driving    https://t.co/GjgJTN8mSv  @BMWGroup @Qualcomm #ArriverSoftwareAB #AutomatedDriving #SelfDrivingCars",en,"['arriversoftwareab', 'automateddriving', 'selfdrivingcars']",[],https://twitter.com/ETAuto/status/1502218239333441539,['https://auto.economictimes.indiatimes.com/news/auto-technology/bmw-group-qualcomm-and-arriver-join-to-develop-self-driving-software-solutions/90148988'],[],0,3,0,0
1828,1.50E+18,CNET, ,1.64699E+12,2022-03-11T17:30:13Z,BMW iX5 Hydrogen SUV Is Almost Ready for the Spotlight  https://t.co/dFeZlXTJTE,en,[],[],https://twitter.com/CNET/status/1502215305967194114,['https://cnet.co/3i2mVcx'],[],0,3,1,1
1829,1.50E+18,CNETNews, ,1.64699E+12,2022-03-11T17:30:13Z,BMW iX5 Hydrogen SUV Is Almost Ready for the Spotlight  https://t.co/DsT9EDClPD,en,[],[],https://twitter.com/CNETNews/status/1502215305892102145,['https://cnet.co/3t298ZD'],[],0,4,0,1
1830,1.50E+18,SurreyRoadCops, ,1.64699E+12,2022-03-11T17:18:11Z,The driver of this BMW was detected at in excess of 94mph on the M3 this morning.  He thought our unmarked car was ‘very nice’ but didn’t expect the blues 🚨  Ticket issued.  #Fatal5 - speeding  https://t.co/IO3KJPeKIU,en,['fatal5'],[],https://twitter.com/SurreyRoadCops/status/1502212279131160581,[],['https://pbs.twimg.com/media/FNjuGi-XMAUOSdd.jpg'],1,261,15,9
1831,1.50E+18,CarsSouthAfrica, ,1.64699E+12,2022-03-11T17:09:19Z,The only thing better than one performance division from BMW is two…✌️BMW Group has announced that it has acquired the rights to the Alpina brand.  https://t.co/GqNn0TTXly  https://t.co/S4HR5k92DD,en,[],[],https://twitter.com/CarsSouthAfrica/status/1502210048214323201,['https://bit.ly/BMWBuysAlpina'],['https://pbs.twimg.com/media/FNjsBH2XMAMSedx.jpg'],1,26,3,3
1832,1.50E+18,autocarindiamag, ,1.64699E+12,2022-03-11T17:05:16Z,"BMW has acquired tuning outfit Alpina. The two firms have been closely linked since 1964, when BMW started applying factory warranties to cars equipped with Alpina components.  Full story:  https://t.co/9oTZsnfxTX",en,[],[],https://twitter.com/autocarindiamag/status/1502209028558311426,['https://www.autocarindia.com/car-news/bmw-acquires-alpina-its-long-term-tuning-partner-423806'],[],0,17,0,1
1833,1.50E+18,business_today, ,1.64699E+12,2022-03-11T16:46:04Z,"#BMW acquires its long-term tuning partner #Alpina brands, which is responsible for some of the most iconic and coolest modified BMWs around the world. | @ViekDubey    https://t.co/rtDylihVyQ",en,"['bmw', 'alpina']",[],https://twitter.com/business_today/status/1502204194010583042,['https://www.businesstoday.in/latest/corporate/story/bmw-acquires-alpina-brand-after-working-together-for-57-years-325623-2022-03-11'],[],0,4,0,5
1834,1.50E+18,BMWMotorradSA, ,1.64699E+12,2022-03-11T16:33:13Z,And tomorrow is BMW Motorrad's turn to do the same.  #NeverStopChallenging,en,['neverstopchallenging'],[],https://twitter.com/BMWMotorradSA/status/1502200963658096645,[],[],0,2,0,0
1835,1.50E+18,HKJC_Racing, ,1.64699E+12,2022-03-11T16:28:13Z,Rocket Spade wasn't messing around this morning...  The G1 New Zealand Derby winner bolted up in a trial ahead of Sunday week's @BMW Hong Kong Derby! 🔥  #4YOSeries | #HKracing  https://t.co/uOgujgaRvH,en,"['4yoseries', 'hkracing']",[],https://twitter.com/HKJC_Racing/status/1502199702032650240,[],[],1,9,0,1
1836,1.50E+18,autocar, ,1.64699E+12,2022-03-11T16:05:09Z,"BMW iX road test review: All-new zero-emissions flagship luxury car strikes out in bold, sophisticated style  https://t.co/NW7Hs1TQd8  https://t.co/vV2rg4J778",en,[],[],https://twitter.com/autocar/status/1502193898604707843,['https://bddy.me/3MHk8TZ'],"['https://pbs.twimg.com/media/FNjdXrLWYAA1aVJ.jpg', 'https://pbs.twimg.com/media/FNjdYDeWQAULRif.jpg', 'https://pbs.twimg.com/media/FNjdYhAXIAI9PsZ.jpg', 'https://pbs.twimg.com/media/FNjdY3dXoAAb73Y.jpg']",1,30,4,7
1837,1.50E+18,DavidPapp, ,1.64699E+12,2022-03-11T16:01:37Z,Alpina Acquired: Luxury Tuner Will Join BMW Group in 2025     - Roadshow  https://t.co/Gu5QCAKaxs,en,[],[],https://twitter.com/DavidPapp/status/1502193010473271298,['https://ift.tt/jC4Uo8V'],[],0,0,0,0
1838,1.50E+18,FOX9, ,1.64698E+12,2022-03-11T15:45:24Z,"BMW is recalling more than 917,000 older cars and SUVs in the U.S., many for a third time, due to a possible electrical short that presents a fire risk.   https://t.co/L98R1dH8VP",en,[],[],https://twitter.com/FOX9/status/1502188926425051138,['https://www.fox9.com/news/bmw-recalls-917k-vehicles-most-for-3rd-time-over-engine-fire-risk?taid=622afe03bdf7bb000139f6e1&utm_campaign=trueanthem&utm_medium=trueanthem&utm_source=twitter'],[],0,0,1,0
1839,1.50E+18,HKJC_Racing, ,1.64698E+12,2022-03-11T15:43:07Z,"The day a star was born - Designs On Rome, simply superb in the 2014 @BMW Hong Kong Derby under @TommyBerry21 for John Moore! 🤩  #4YOSeries | #9DaysToGo | #HKracing  https://t.co/My2QujR2jQ",en,"['4yoseries', '9daystogo', 'hkracing']",[],https://twitter.com/HKJC_Racing/status/1502188353265205248,[],[],1,24,0,4
1840,1.50E+18,letsdroom, ,1.64698E+12,2022-03-11T15:28:20Z,"#BMW #X4 Launched in India at Rs 70.50 Lakhs  #BMWX4 is available in petrol &amp; diesel variants namely BMW X4 xDrive30i &amp; BMW X4 xDrive30d  Available in an exclusive ‘Black Shadow’ edition, it will be locally developed at @bmwindia Plant in #Chennai  https://t.co/X14TmjBMvt  https://t.co/Mv4D708wpI",en,"['bmw', 'x4', 'bmwx4', 'chennai']",[],https://twitter.com/letsdroom/status/1502184634112634880,['https://bit.ly/3t2Ei38'],['https://pbs.twimg.com/media/FNjU8VHUcAQvHKd.jpg'],1,8,1,2
1841,1.50E+18,HKJC_Racing, ,1.64698E+12,2022-03-11T14:59:53Z,California Spangle - all class out in front! 🔥  Can he do it again in Sunday week's (20 March) HK$24 million @BMW Hong Kong Derby? #4YOSeries #HKracing  https://t.co/CVX1O3Q1So,en,"['4yoseries', 'hkracing']",[],https://twitter.com/HKJC_Racing/status/1502177475149074432,[],[],1,7,0,4
1842,1.50E+18,bmwindia, ,1.64698E+12,2022-03-11T14:28:57Z,"@bhuwanbhhaskar Dear Sir, we would like to inform you that the BMW India app is available in India as BMW One. You can download the app by clicking  https://t.co/ieNu1rphCJ",en,[],[],https://twitter.com/bmwindia/status/1502169688356188162,['http://b.mw/getconnected'],[],0,2,1,0
1843,1.50E+18,bmwindia, ,1.64698E+12,2022-03-11T14:09:44Z,"@bhuwanbhhaskar Dear Sir, we would like to inform you that the BMW India app is available in India.",en,[],[],https://twitter.com/bmwindia/status/1502164853108412416,[],[],0,0,1,0
1844,1.50E+18,Yaamava, ,1.64698E+12,2022-03-11T14:06:16Z,Congratulations to tonight’s Grand Prize winner 🥳🎉 Tina is driving home in a brand-new 2022 BMW M3!! Visit here to find out how you could be next weeks lucky winner &gt;&gt;  https://t.co/NRvreVZT2o #Yaamava  https://t.co/fP9bAJfudB,en,['yaamava'],[],https://twitter.com/Yaamava/status/1502163978671177731,['https://bit.ly/3IIRwHR'],['https://pbs.twimg.com/media/FNjCLLGVUAknEOm.jpg'],1,4,0,0
1845,1.50E+18,CarExpertAus, ,1.64698E+12,2022-03-11T13:52:16Z,The BMW iX5 Hydrogen is currently undergoing final winter tests near the Arctic Circle ahead of production commencing later in 2022. #BMW #Hydrogen #News #Bmw #BMWIX5 #BMWIX5Hydrogen #HydrogenFuelCell #HydrogenFuelCellElectricVehicle #IX5Hydrogen  https://t.co/PwvuNmcTiP,en,"['bmw', 'hydrogen', 'news', 'bmw', 'bmwix5', 'bmwix5hydrogen', 'hydrogenfuelcell', 'hydrogenfuelcellelectricvehicle', 'ix5hydrogen']",[],https://twitter.com/CarExpertAus/status/1502160456974102530,['https://zpr.io/euJT85Dq7KzH'],[],0,1,0,0
1846,1.50E+18,carandbike, ,1.64698E+12,2022-03-11T13:48:09Z,".@bmwindia will showcase its one-off #iX 'The Future is Born of Art' #electric SUV at the @IndiaArtFair later this year. Designed by artist Faiza Hasan, the car wrap is based on the philosophy of 'Sustainable Circularity'. Details:  https://t.co/Q4TzpoDiL1 #pushtoplugin #BMW #EV  https://t.co/TbZAQEfeWq",en,"['ix', 'electric', 'pushtoplugin', 'bmw', 'ev']",[],https://twitter.com/carandbike/status/1502159420045758466,['https://www.carandbike.com/news/bmw-to-showcase-its-one-off-ix-art-car-at-india-art-fair-2815026'],['https://pbs.twimg.com/media/FNi7c5DVkAMjbkq.jpg'],1,12,0,2
1847,1.50E+18,philstarlife, ,1.64698E+12,2022-03-11T13:36:40Z,A sports car at 17! 🤯 Jillian Ward shares a photo with her brand new Porsche shortly after she bought a BMW. (📸: IG / @jillianward)  #JillianWard #Porsche  https://t.co/PMcTDKudJK,en,"['jillianward', 'porsche']",[],https://twitter.com/philstarlife/status/1502156533060096002,[],['https://pbs.twimg.com/media/FNi7ZoLVgAMuYb5.jpg'],1,18,3,3
1848,1.50E+18,bmwindia, ,1.64698E+12,2022-03-11T13:30:05Z,"@Shiprakhuraana Dear Shipra, we regret the inconvenience caused. For the most accurate information about your BMW Motorrad, please share your query at @BMWMotorrad_IN handle.",en,[],[],https://twitter.com/bmwindia/status/1502154873667657730,[],[],0,0,0,0
